customer_id,ad_type,ad_medium,ad_response,items_purchased,drinks_purchased
3685,DISCOUNT-10%,30 sec Hulu commercial,False,"['cheesy bean and rice burrito', 'crunchwrap supreme']","['diet pepsi', 'pepsi']"
9430,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,False,"['crunchy taco', 'nachos bellgrande', 'cheesy gordita crunch', 'chalupa supreme']","['diet pepsi', 'pepsi', 'baja blast', 'starry']"
8649,BOGO - Baja Blast,15 sec YouTube ad,False,"['soft taco', 'crunchy taco']","['gatorade', 'iced tea']"
7221,BOGO - Baja Blast,15 sec YouTube ad,True,"['crunchwrap supreme', 'cinnamon twists']","['baja blast', 'baja blast']"
4713,BOGO - Baja Blast,15 sec YouTube ad,True,"['crunchwrap supreme', 'crunchwrap supreme']","['baja blast', 'baja blast']"
4457,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec TikTok ad,True,"['steak garlic nacho fries', 'crunchy taco', 'crunchwrap supreme', 'spicy potato soft taco', 'chicken quesadilla', 'chicken quesadilla', 'cinnamon twists', 'steak garlic nacho fries', 'beefy 5 layer burrito']","['mug root beer', 'pepsi']"
7680,BOGO - Garlic Steak Nacho Fries,30 sec Hulu commercial,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cinnamon twists', 'cheesy gordita crunch']","['mug root beer', 'iced tea', 'baja blast', 'diet pepsi']"
4536,BOGO - Baja Blast,15 sec YouTube ad,True,"['cheesy gordita crunch', 'mexican pizza']","['baja blast', 'baja blast']"
3490,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,False,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cheesy bean and rice burrito', 'cravings box', 'nachos bellgrande']","['gatorade', 'mountain dew', 'pepsi', 'mug root beer', 'brisk']"
9495,DISCOUNT-5%,15 sec YouTube ad,True,['beefy 5 layer burrito'],['baja blast']
7382,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec TikTok ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'mexican pizza', 'cinnamon twists', 'cinnamon twists', 'crunchy taco', 'steak garlic nacho fries', 'soft taco', 'mexican pizza']","['brisk', 'baja blast']"
8426,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'crunchy taco', 'beefy 5 layer burrito', 'mexican pizza', 'soft taco', 'chicken quesadilla', 'steak garlic nacho fries', 'steak garlic nacho fries', 'crunchwrap supreme']","['gatorade', 'pepsi']"
9720,DISCOUNT-5%,Static Facebook ad,False,"['cinnamon twists', 'crunchwrap supreme']","['mug root beer', 'mug root beer']"
227,DISCOUNT-10%,15 sec YouTube ad,True,"['steak garlic nacho fries', 'chicken quesadilla', 'cheesy gordita crunch', 'cheesy gordita crunch', 'spicy potato soft taco']","['mug root beer', 'gatorade', 'gatorade', 'gatorade', 'brisk']"
573,BOGO - Baja Blast,Instagram photo ad,True,"['chicken quesadilla', 'crunchy taco', 'soft taco']","['baja blast', 'baja blast', 'brisk']"
6492,REWARD - Free Baja Blast with purchase of $20 or more,30 sec Hulu commercial,False,"['nachos bellgrande', 'cravings box']","['brisk', 'iced tea']"
7109,DISCOUNT-10%,Instagram photo ad,False,"['crunchy taco', 'cheesy bean and rice burrito', 'soft taco']","['brisk', 'iced tea', 'diet pepsi']"
8905,BOGO - Baja Blast,Static Facebook ad,False,"['spicy potato soft taco', 'mexican pizza']","['brisk', 'gatorade']"
9170,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Newspaper ad,False,"['chalupa supreme', 'cinnamon twists', 'cravings box', 'spicy potato soft taco']","['gatorade', 'baja blast', 'baja blast', 'brisk']"
7328,DISCOUNT-20%,15 sec YouTube ad,False,['crunchy taco'],['gatorade']
5005,DISCOUNT-5%,Static Facebook ad,False,"['spicy potato soft taco', 'crunchy taco']","['starry', 'gatorade']"
8103,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']","['diet pepsi', 'mug root beer']"
5399,BOGO - Garlic Steak Nacho Fries,30 sec Hulu commercial,False,"['cravings box', 'steak garlic nacho fries']","['iced tea', 'mug root beer']"
108,REWARD - Free Baja Blast with purchase of $20 or more,15 sec TikTok ad,False,"['cheesy gordita crunch', 'cravings box']","['brisk', 'iced tea']"
978,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Static Facebook ad,False,"['beefy 5 layer burrito', 'cheesy bean and rice burrito']","['baja blast', 'gatorade']"
8101,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'chalupa supreme']","['starry', 'starry', 'diet pepsi']"
9908,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'soft taco']","['mug root beer', 'pepsi', 'brisk']"
8089,DISCOUNT-10%,15 sec YouTube ad,True,"['soft taco', 'steak garlic nacho fries']","['pepsi', 'mug root beer']"
4765,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'cheesy bean and rice burrito', 'crunchwrap supreme', 'crunchwrap supreme', 'nachos bellgrande', 'spicy potato soft taco', 'chalupa supreme', 'cheesy bean and rice burrito', 'chicken quesadilla']",['baja blast']
3117,DISCOUNT-20%,15 sec TikTok ad,True,"['cinnamon twists', 'crunchy taco', 'soft taco']","['baja blast', 'baja blast', 'baja blast']"
1222,BOGO - Garlic Steak Nacho Fries,15 sec TikTok ad,False,['mexican pizza'],['diet pepsi']
2930,DISCOUNT-5%,Instagram photo ad,True,"['spicy potato soft taco', 'mexican pizza', 'cheesy bean and rice burrito']","['gatorade', 'baja blast', 'diet pepsi']"
855,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,False,"['chicken quesadilla', 'nachos bellgrande']","['brisk', 'baja blast']"
175,DISCOUNT-50%,30 sec Hulu commercial,True,"['chalupa supreme', 'mexican pizza', 'mexican pizza', 'cravings box', 'crunchy taco', 'cinnamon twists', 'nachos bellgrande']","['diet pepsi', 'mountain dew', 'baja blast', 'iced tea', 'iced tea', 'baja blast', 'baja blast']"
3731,BOGO - Garlic Steak Nacho Fries,Static Facebook ad,False,"['chicken quesadilla', 'mexican pizza', 'cheesy bean and rice burrito']","['iced tea', 'pepsi', 'mountain dew']"
1891,DISCOUNT-20%,30 sec Hulu commercial,False,"['nachos bellgrande', 'chalupa supreme', 'crunchwrap supreme']","['pepsi', 'gatorade', 'brisk']"
8493,DISCOUNT-20%,Static Facebook ad,False,['cheesy gordita crunch'],['starry']
807,DISCOUNT-5%,15 sec YouTube ad,False,"['spicy potato soft taco', 'cheesy gordita crunch', 'cravings box', 'nachos bellgrande']","['pepsi', 'gatorade', 'diet pepsi', 'gatorade']"
8410,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'chicken quesadilla', 'cheesy bean and rice burrito', 'chalupa supreme', 'cheesy bean and rice burrito', 'nachos bellgrande', 'cinnamon twists', 'crunchy taco', 'nachos bellgrande']","['mountain dew', 'mountain dew', 'starry']"
9056,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'cheesy bean and rice burrito', 'spicy potato soft taco', 'chalupa supreme', 'cinnamon twists', 'mexican pizza', 'cinnamon twists', 'chalupa supreme', 'chicken quesadilla']","['baja blast', 'pepsi']"
3622,DISCOUNT-20%,Instagram photo ad,False,"['spicy potato soft taco', 'cheesy bean and rice burrito', 'nachos bellgrande', 'mexican pizza']","['diet pepsi', 'starry', 'mug root beer', 'starry']"
5810,BOGO - Baja Blast,Instagram photo ad,True,"['chalupa supreme', 'mexican pizza', 'cheesy bean and rice burrito', 'nachos bellgrande']","['baja blast', 'baja blast', 'baja blast', 'diet pepsi']"
5443,DISCOUNT-5%,15 sec YouTube ad,False,"['beefy 5 layer burrito', 'cheesy gordita crunch']","['starry', 'gatorade']"
1568,DISCOUNT-5%,Instagram photo ad,False,"['cheesy bean and rice burrito', 'soft taco']","['baja blast', 'iced tea']"
1425,REWARD - Free Baja Blast with purchase of $20 or more,30 sec cable TV ad,False,"['mexican pizza', 'crunchy taco', 'mexican pizza', 'mexican pizza', 'crunchy taco', 'nachos bellgrande']","['brisk', 'baja blast', 'mug root beer', 'baja blast', 'starry', 'pepsi']"
6591,DISCOUNT-5%,15 sec YouTube ad,True,"['chicken quesadilla', 'cheesy gordita crunch']","['iced tea', 'iced tea']"
8318,DISCOUNT-10%,15 sec YouTube ad,True,['nachos bellgrande'],['baja blast']
9467,DISCOUNT-50%,15 sec YouTube ad,True,"['cinnamon twists', 'cheesy bean and rice burrito', 'chalupa supreme', 'beefy 5 layer burrito', 'crunchy taco']","['mug root beer', 'pepsi', 'mountain dew', 'diet pepsi', 'baja blast']"
9902,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'nachos bellgrande', 'cheesy gordita crunch', 'cinnamon twists', 'cheesy bean and rice burrito']","['diet pepsi', 'brisk', 'mug root beer', 'mountain dew', 'gatorade', 'iced tea']"
7787,BOGO - Baja Blast,30 sec Hulu commercial,True,"['nachos bellgrande', 'crunchy taco']","['baja blast', 'baja blast']"
5567,DISCOUNT-50%,Instagram photo ad,True,"['nachos bellgrande', 'chalupa supreme', 'nachos bellgrande']","['pepsi', 'gatorade', 'mug root beer']"
8675,DISCOUNT-10%,Instagram photo ad,False,"['mexican pizza', 'chalupa supreme', 'cinnamon twists', 'chalupa supreme', 'soft taco']","['diet pepsi', 'pepsi', 'baja blast', 'gatorade', 'mug root beer']"
779,REWARD - Free Baja Blast with purchase of $20 or more,30 sec cable TV ad,False,"['crunchwrap supreme', 'chalupa supreme', 'nachos bellgrande', 'steak garlic nacho fries']","['mountain dew', 'baja blast', 'brisk', 'gatorade']"
1056,DISCOUNT-5%,Static Facebook ad,True,"['cheesy bean and rice burrito', 'spicy potato soft taco', 'cheesy gordita crunch']","['starry', 'gatorade', 'pepsi']"
6699,BOGO - Baja Blast,15 sec TikTok ad,True,"['spicy potato soft taco', 'cheesy bean and rice burrito']","['baja blast', 'baja blast']"
2054,DISCOUNT-50%,15 sec YouTube ad,False,"['cheesy gordita crunch', 'cheesy gordita crunch', 'crunchy taco']","['iced tea', 'diet pepsi', 'starry']"
693,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,True,"['crunchy taco', 'spicy potato soft taco', 'steak garlic nacho fries', 'steak garlic nacho fries', 'cinnamon twists', 'chalupa supreme', 'spicy potato soft taco', 'chalupa supreme']","['baja blast', 'mountain dew', 'mountain dew', 'baja blast']"
9982,DISCOUNT-5%,Static Facebook ad,False,"['cinnamon twists', 'chalupa supreme', 'cheesy gordita crunch', 'nachos bellgrande', 'mexican pizza']","['starry', 'starry', 'starry', 'diet pepsi', 'mountain dew']"
1008,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']","['mountain dew', 'mug root beer']"
3097,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cheesy gordita crunch']","['pepsi', 'mountain dew', 'diet pepsi']"
4178,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']",['brisk']
4936,DISCOUNT-10%,15 sec TikTok ad,False,['cinnamon twists'],['gatorade']
3563,DISCOUNT-10%,Static Facebook ad,False,"['mexican pizza', 'cinnamon twists']","['brisk', 'diet pepsi']"
9578,DISCOUNT-10%,Instagram photo ad,False,"['cinnamon twists', 'crunchwrap supreme', 'chalupa supreme', 'cravings box', 'beefy 5 layer burrito']","['mountain dew', 'pepsi', 'brisk', 'mug root beer', 'baja blast']"
9087,DISCOUNT-20%,15 sec YouTube ad,True,"['beefy 5 layer burrito', 'beefy 5 layer burrito']","['mountain dew', 'baja blast']"
8495,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cinnamon twists', 'cheesy gordita crunch']","['gatorade', 'baja blast', 'baja blast', 'iced tea']"
7536,BOGO - Baja Blast,15 sec YouTube ad,False,"['cheesy gordita crunch', 'chalupa supreme']","['mountain dew', 'diet pepsi']"
1108,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,False,"['crunchy taco', 'soft taco']","['baja blast', 'diet pepsi']"
5732,DISCOUNT-50%,15 sec YouTube ad,True,"['crunchwrap supreme', 'beefy 5 layer burrito']","['brisk', 'mountain dew']"
8390,DISCOUNT-10%,15 sec YouTube ad,False,"['mexican pizza', 'soft taco']","['starry', 'iced tea']"
1966,DISCOUNT-20%,Static Facebook ad,True,"['cheesy gordita crunch', 'mexican pizza', 'steak garlic nacho fries']","['mug root beer', 'pepsi', 'mug root beer']"
8203,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,30 sec Hulu commercial,False,"['cheesy bean and rice burrito', 'spicy potato soft taco']","['diet pepsi', 'baja blast']"
7916,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,True,"['cinnamon twists', 'spicy potato soft taco', 'chalupa supreme', 'chicken quesadilla', 'crunchy taco', 'nachos bellgrande', 'chalupa supreme', 'crunchwrap supreme']","['baja blast', 'diet pepsi']"
5532,BOGO - Garlic Steak Nacho Fries,30 sec Hulu commercial,True,"['steak garlic nacho fries', 'steak garlic nacho fries']","['brisk', 'pepsi']"
6325,DISCOUNT-10%,Instagram photo ad,False,"['cheesy gordita crunch', 'steak garlic nacho fries']","['gatorade', 'starry']"
6162,DISCOUNT-5%,15 sec TikTok ad,True,"['chicken quesadilla', 'mexican pizza', 'nachos bellgrande']","['gatorade', 'diet pepsi', 'mug root beer']"
9656,DISCOUNT-20%,Static Facebook ad,False,"['mexican pizza', 'mexican pizza', 'cravings box', 'spicy potato soft taco']","['starry', 'mountain dew', 'gatorade', 'starry']"
7779,BOGO - Baja Blast,15 sec YouTube ad,True,"['beefy 5 layer burrito', 'cheesy gordita crunch', 'crunchwrap supreme']","['baja blast', 'baja blast', 'starry']"
5836,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec TikTok ad,False,"['soft taco', 'cheesy gordita crunch']","['starry', 'mug root beer']"
1790,DISCOUNT-20%,Static Facebook ad,False,"['chicken quesadilla', 'crunchy taco']","['starry', 'starry']"
3997,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,False,"['cravings box', 'cheesy bean and rice burrito', 'spicy potato soft taco', 'cheesy gordita crunch']","['baja blast', 'diet pepsi', 'brisk', 'mountain dew']"
9091,REWARD - Free Baja Blast with purchase of $20 or more,Newspaper ad,False,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cinnamon twists']","['mountain dew', 'iced tea', 'mountain dew']"
7332,DISCOUNT-5%,Static Facebook ad,False,['crunchwrap supreme'],['mug root beer']
3992,DISCOUNT-20%,15 sec YouTube ad,True,['beefy 5 layer burrito'],['mug root beer']
2198,DISCOUNT-10%,15 sec TikTok ad,False,['cinnamon twists'],['brisk']
3439,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'chalupa supreme', 'crunchwrap supreme']","['mug root beer', 'baja blast', 'diet pepsi', 'gatorade']"
8914,BOGO - Baja Blast,15 sec YouTube ad,True,['cheesy bean and rice burrito'],"['baja blast', 'baja blast']"
2036,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec TikTok ad,False,['crunchwrap supreme'],['pepsi']
9785,DISCOUNT-5%,15 sec TikTok ad,False,['cinnamon twists'],['brisk']
3771,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,True,"['crunchwrap supreme', 'crunchwrap supreme', 'cinnamon twists', 'nachos bellgrande', 'steak garlic nacho fries', 'steak garlic nacho fries', 'cheesy bean and rice burrito', 'cheesy gordita crunch']","['baja blast', 'diet pepsi', 'pepsi']"
1461,DISCOUNT-20%,15 sec TikTok ad,False,"['chicken quesadilla', 'steak garlic nacho fries', 'steak garlic nacho fries']","['pepsi', 'starry', 'mountain dew']"
1814,DISCOUNT-20%,15 sec YouTube ad,True,"['steak garlic nacho fries', 'chalupa supreme']","['starry', 'baja blast']"
9112,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'cravings box', 'crunchy taco', 'cinnamon twists', 'cheesy gordita crunch', 'chicken quesadilla', 'cinnamon twists', 'crunchwrap supreme', 'steak garlic nacho fries']","['iced tea', 'mug root beer']"
4929,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,True,"['chalupa supreme', 'crunchwrap supreme', 'cravings box', 'crunchy taco', 'steak garlic nacho fries', 'cravings box', 'chalupa supreme', 'mexican pizza']","['baja blast', 'pepsi', 'mug root beer', 'iced tea', 'starry', 'pepsi']"
2146,BOGO - Baja Blast,30 sec Hulu commercial,True,"['cravings box', 'chicken quesadilla', 'spicy potato soft taco']","['baja blast', 'baja blast', 'gatorade']"
6255,DISCOUNT-10%,Static Facebook ad,False,"['crunchwrap supreme', 'nachos bellgrande', 'chicken quesadilla', 'chalupa supreme']","['baja blast', 'diet pepsi', 'gatorade', 'brisk']"
4517,BOGO - Baja Blast,Instagram photo ad,False,"['spicy potato soft taco', 'chalupa supreme', 'cravings box', 'beefy 5 layer burrito', 'cinnamon twists', 'chalupa supreme']","['brisk', 'mug root beer', 'baja blast', 'diet pepsi', 'diet pepsi', 'starry']"
8001,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,False,['chalupa supreme'],['mug root beer']
2015,DISCOUNT-5%,15 sec YouTube ad,True,"['spicy potato soft taco', 'cravings box', 'crunchwrap supreme', 'chicken quesadilla']","['pepsi', 'pepsi', 'pepsi', 'brisk']"
7714,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec TikTok ad,False,['cravings box'],['mug root beer']
4222,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']","['mug root beer', 'brisk']"
6869,DISCOUNT-5%,Instagram photo ad,False,"['spicy potato soft taco', 'crunchwrap supreme', 'soft taco', 'beefy 5 layer burrito']","['pepsi', 'iced tea', 'gatorade', 'brisk']"
7930,DISCOUNT-10%,15 sec YouTube ad,True,"['soft taco', 'spicy potato soft taco']","['diet pepsi', 'starry']"
8521,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,False,['steak garlic nacho fries'],['iced tea']
5815,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,True,"['chicken quesadilla', 'cheesy gordita crunch', 'mexican pizza', 'nachos bellgrande', 'cinnamon twists', 'nachos bellgrande', 'cheesy gordita crunch', 'cheesy bean and rice burrito']","['baja blast', 'mountain dew']"
333,DISCOUNT-5%,15 sec YouTube ad,True,"['spicy potato soft taco', 'mexican pizza', 'steak garlic nacho fries']","['diet pepsi', 'baja blast', 'mug root beer']"
3830,DISCOUNT-10%,15 sec TikTok ad,False,['mexican pizza'],['pepsi']
8347,DISCOUNT-50%,15 sec YouTube ad,False,"['chalupa supreme', 'soft taco', 'soft taco', 'nachos bellgrande', 'soft taco']","['mountain dew', 'pepsi', 'iced tea', 'gatorade', 'starry']"
3857,DISCOUNT-50%,Instagram photo ad,True,"['crunchy taco', 'soft taco', 'spicy potato soft taco', 'soft taco', 'nachos bellgrande', 'steak garlic nacho fries', 'steak garlic nacho fries']","['gatorade', 'iced tea', 'brisk', 'pepsi', 'brisk', 'starry', 'brisk']"
