customer_id,state,sex,age,occupation,family_size,income
8836,ID,F,40.0,Retail,6,38317
988,TX,M,20.0,Government,2,52425
2634,MN,F,38.0,Retail,5,38369
5419,SC,M,33.0,Retail,2,38465
9747,FL,F,61.0,Other,5,96284
3731,VA,F,52.0,Government,2,126336
785,MI,M,23.0,Education,1,48571
306,TX,F,27.0,Retail,2,37293
3836,IA,F,33.0,Government,3,73538
9925,IA,M,39.0,Education,5,58672
6464,AZ,M,37.0,Food Service,2,34057
8670,PA,M,40.0,Education,2,62562
8185,KS,M,38.0,Government,5,74344
9479,IL,M,45.0,Unemployed,3,0
8279,OR,F,49.0,Food Service,2,37903
7915,MD,M,37.0,Unemployed,2,0
8955,UT,F,33.0,Retail,1,39331
4655,FL,F,65.0,Retired,3,0
5109,IA,M,29.0,Food Service,2,31960
1644,IN,F,39.0,Healthcare,1,122656
4489,WV,M,46.0,Government,0,92364
2135,CA,F,26.0,Unemployed,1,0
6229,CA,F,25.0,Food Service,0,26661
5196,AZ,M,48.0,Education,2,68080
508,GA,F,54.0,Retail,4,47795
2975,PA,M,36.0,Retail,5,40804
4354,GA,F,33.0,Healthcare,1,87508
5153,CA,M,22.0,Retail,2,29495
9606,TX,M,33.0,Government,1,66106
6208,NC,F,25.0,IT,1,91300
3923,CA,F,20.0,Government,1,53707
5798,GA,M,27.0,Other,1,48693
2761,FL,F,59.0,Unemployed,2,0
932,CA,M,27.0,Government,0,60965
8105,RI,M,35.0,Retail,0,41518
3289,CA,M,26.0,Government,0,58166
9439,TX,M,30.0,Retail,7,39458
8825,OH,M,35.0,Food Service,0,31938
2891,NC,F,58.0,Government,1,146880
6499,MI,F,33.0,Retail,2,36545
5883,NC,M,40.0,Government,2,90907
8619,OH,M,32.0,Government,1,70292
781,OH,M,39.0,Government,1,91439
4709,IL,M,44.0,Retail,1,48429
1281,WV,F,49.0,Food Service,4,41556
7488,TX,M,28.0,Healthcare,3,78280
1087,ME,M,38.0,Food Service,3,35640
5379,IL,F,39.0,Retail,1,42854
4931,CA,M,36.0,Retail,2,41643
9954,OH,F,41.0,Other,2,63903
5941,OH,F,19.0,Government,3,51889
8477,SC,F,36.0,Education,2,58212
4981,NC,F,27.0,Government,0,56377
8548,IL,M,40.0,Retail,2,39012
9888,CO,M,35.0,Retail,2,35179
7215,IL,F,57.0,Healthcare,3,224082
7426,CA,M,35.0,Government,4,78132
3147,CA,M,22.0,Retail,1,31844
6075,NV,F,41.0,Government,4,94855
5114,IN,F,42.0,Other,0,72227
1081,NC,F,41.0,Government,2,85596
7793,MI,F,57.0,Government,2,137374
7375,AL,M,41.0,Retail,2,45276
806,TX,F,29.0,Government,1,68937
4652,IN,M,39.0,Government,1,83771
1670,UT,F,43.0,Retail,0,43717
4467,IA,F,43.0,Education,3,61945
9663,MI,F,40.0,IT,3,155367
1805,UT,F,44.0,Retail,1,45695
5591,CA,F,24.0,Government,0,53697
2912,VT,F,44.0,Retail,3,43479
2232,ND,M,30.0,Healthcare,2,84016
859,TX,F,32.0,Retail,5,37730
8616,NE,M,38.0,Food Service,4,35430
7669,CA,M,23.0,Unemployed,1,0
3172,VT,M,43.0,Government,0,84229
7066,MS,F,36.0,Healthcare,3,99652
5504,FL,M,64.0,IT,3,250000
5224,FL,M,69.0,Retired,2,0
3405,WA,F,39.0,Healthcare,2,105716
6987,NV,F,32.0,Education,0,51764
641,RI,F,46.0,Food Service,5,42660
9012,GA,M,43.0,Retail,0,46999
6515,NY,F,42.0,Education,0,69054
1870,MN,M,36.0,Government,2,78476
6284,OH,M,50.0,Education,3,84480
731,LA,M,45.0,Retail,1,43109
8709,CA,M,32.0,Education,0,51111
9877,UT,F,33.0,Unemployed,1,0
3329,CT,F,41.0,Retail,3,40168
3432,CO,M,48.0,Government,1,94995
1202,WI,M,36.0,Healthcare,3,101300
8653,ID,M,43.0,Healthcare,1,145834
4643,NC,F,62.0,Government,4,139698
8872,FL,F,62.0,Food Service,5,54440
8755,AR,M,41.0,Healthcare,3,120105
4343,NM,M,24.0,Student,0,16463
740,IA,F,41.0,Education,2,67702
9119,KS,M,43.0,Retail,2,44430
3739,NY,F,47.0,Retail,4,47247
8781,TX,M,24.0,Government,1,63379
8769,CA,M,26.0,Other,0,47573
827,TN,M,40.0,Retail,0,43386
1064,MT,F,52.0,Government,2,121937
315,NC,M,41.0,Food Service,3,37584
1939,ID,M,49.0,Other,1,84274
6542,KS,F,44.0,Government,1,96286
7625,WI,F,45.0,Healthcare,1,148850
4285,OH,F,53.0,Retail,2,47410
3009,NC,F,38.0,IT,2,153220
3291,UT,M,44.0,Retail,0,41794
9505,TX,F,32.0,Retail,0,39456
4374,PA,F,31.0,Other,3,53444
9483,TX,F,24.0,Student,2,13980
2527,NC,F,39.0,Food Service,5,39194
3195,GA,M,32.0,Government,4,72636
2481,CA,F,30.0,Food Service,2,31772
5356,CA,F,33.0,Government,1,70404
2482,FL,M,54.0,Food Service,3,48825
952,KY,M,39.0,Retail,0,37635
8777,RI,F,35.0,Healthcare,2,96803
8118,CT,F,52.0,Retail,0,45656
6114,NC,F,29.0,Food Service,0,32469
7815,FL,M,70.0,Retired,5,0
84,NE,M,46.0,Unemployed,2,0
7242,HI,F,39.0,Education,2,61090
3663,AR,F,20.0,Other,1,42356
4418,PA,M,43.0,Government,1,88826
5934,IL,M,36.0,Other,3,61932
1683,IN,F,48.0,Retail,0,46750
5357,IL,F,59.0,Government,2,133242
6551,SC,M,33.0,Unemployed,1,0
5074,IL,F,56.0,Retail,2,55569
3535,VA,M,42.0,Food Service,1,38883
101,LA,M,28.0,Government,2,69272
7202,NE,F,31.0,Retail,0,37263
2477,VT,F,31.0,Healthcare,2,91483
2069,KS,M,37.0,Government,0,73013
8910,CO,F,37.0,Retail,1,36212
1973,WA,M,19.0,Government,3,50538
8415,MD,M,35.0,Food Service,2,31648
1209,TX,M,21.0,Retail,4,34821
1339,IN,M,26.0,Retail,0,32529
2341,CA,M,23.0,Retail,0,29737
4451,MD,M,43.0,IT,2,185500
1731,KY,F,48.0,Government,5,102098
6774,IL,F,38.0,Unemployed,2,0
6591,MN,M,31.0,Retail,1,38321
6174,MI,M,36.0,Government,2,83584
7408,WA,F,41.0,Food Service,0,38819
3692,CA,F,35.0,Education,2,54660
4056,FL,F,66.0,Retired,2,0
5965,MT,F,53.0,Education,1,86030
8000,OK,F,27.0,IT,1,99344
3852,TX,M,22.0,Healthcare,0,65796
7431,MT,M,34.0,Retail,0,35521
8747,MI,M,43.0,Retail,0,43221
3347,NM,F,43.0,Unemployed,1,0
2541,WA,F,43.0,Education,1,68841
6290,NC,F,56.0,Government,0,135043
4607,NE,M,32.0,Healthcare,0,97527
7380,GA,M,35.0,Education,1,53044
2132,MN,M,19.0,Government,2,59977
8399,MA,F,36.0,Healthcare,4,101469
6216,SC,F,65.0,Retired,4,0
7313,OK,F,52.0,Government,2,105634
9861,FL,M,67.0,Retired,6,0
4781,OH,F,49.0,Other,2,77630
6794,TX,M,28.0,Retail,1,32083
1590,VT,M,40.0,Retail,5,41495
2399,CA,M,29.0,Government,1,68025
4619,TX,F,24.0,Other,2,51393
938,IL,F,28.0,Retail,2,35016
498,TX,M,34.0,Retail,3,41148
5720,MN,M,36.0,Unemployed,1,0
7012,NM,F,60.0,Education,3,89913
1643,ND,F,54.0,Unemployed,5,0
153,CA,F,37.0,Retail,1,40084
6302,OH,F,31.0,Healthcare,1,80735
6421,CA,M,31.0,Healthcare,0,85641
8137,MN,F,20.0,Healthcare,0,65072
3508,IN,M,31.0,Healthcare,1,80246
3746,RI,M,27.0,Retail,1,33723
1381,MT,M,18.0,Government,0,56712
739,TX,F,23.0,Student,0,16075
3682,MN,M,31.0,Education,3,58092
5143,NH,M,48.0,Healthcare,7,143761
2400,ME,F,42.0,Government,3,93418
3681,PA,F,49.0,Food Service,1,39092
2994,CA,F,20.0,Government,2,54521
2865,IL,M,38.0,Healthcare,1,106784
3778,IL,M,44.0,Healthcare,0,137274
6629,WI,M,39.0,Retail,1,44458
9571,OH,F,35.0,Government,3,71669
7846,CA,F,30.0,Retail,0,38845
7933,IN,M,30.0,Food Service,2,30272
2,FL,M,65.0,Retired,5,0
9423,GA,M,41.0,Government,1,84832
5318,VT,M,42.0,Healthcare,2,134176
4227,TX,M,33.0,Government,2,68347
6902,KS,M,66.0,Retired,2,0
2805,MT,M,23.0,Food Service,1,30020
8503,AL,F,34.0,Retail,4,36851
398,FL,F,65.0,Retired,5,0
9531,CA,M,28.0,IT,2,95987
5841,CA,F,32.0,Other,2,52122
9635,TX,M,37.0,Government,3,72781
8026,IL,M,35.0,Healthcare,0,108452
3304,OK,F,46.0,Healthcare,4,155014
1294,FL,F,60.0,Retail,6,61109
7068,ME,M,33.0,Retail,0,36629
4860,AZ,M,37.0,Government,0,81361
3140,MD,M,35.0,IT,2,126549
6577,WY,F,40.0,Healthcare,1,122792
4650,HI,M,47.0,Government,2,95828
7626,TX,F,30.0,IT,3,111635
3757,MA,M,50.0,Government,2,102114
5337,MI,M,53.0,Retail,1,55731
5426,VT,F,56.0,Retail,1,55365
3346,CA,F,30.0,Food Service,2,34265
2187,FL,F,62.0,Retail,2,53336
1050,FL,F,65.0,Retired,3,0
4236,HI,M,23.0,IT,0,71614
2833,NM,M,36.0,Retail,4,41421
4727,NV,F,28.0,Food Service,2,29937
4809,IL,F,42.0,Healthcare,2,122440
2703,FL,F,66.0,Retired,3,0
8043,ND,F,27.0,Government,1,64676
7032,UT,F,36.0,Government,2,71079
8714,WA,F,32.0,Food Service,3,34578
2801,MN,M,40.0,Retail,1,43398
1157,DE,M,53.0,Healthcare,5,176549
1770,MO,F,42.0,Government,5,86363
7631,FL,F,66.0,Retired,2,0
917,IN,M,57.0,Healthcare,1,231606
5097,CA,M,32.0,Healthcare,2,89301
3660,MT,F,27.0,Retail,2,32926
3318,VT,F,48.0,Education,0,81089
3116,MT,F,39.0,Food Service,0,36864
6048,MN,M,45.0,Education,1,68760
1555,TX,F,21.0,Retail,0,31355
8409,GA,F,45.0,Retail,2,41643
3687,IL,F,40.0,Government,3,90151
2097,MN,M,31.0,Retail,3,33807
1593,ME,M,27.0,Retail,4,33228
7467,FL,M,69.0,Retired,5,0
8342,ME,F,54.0,Government,4,110183
6198,NE,F,35.0,Education,0,60977
4617,SD,F,26.0,Food Service,2,27395
729,OH,F,28.0,Retail,1,36223
23,NV,M,38.0,Government,0,87107
3695,CA,M,32.0,Healthcare,3,92040
2694,OH,F,22.0,Government,2,49919
9886,MN,M,37.0,Retail,2,37742
8317,VA,M,36.0,Healthcare,3,97639
2329,NC,F,31.0,Government,2,68428
1327,AL,M,33.0,Education,1,52027
8073,MS,F,31.0,Education,2,58847
1773,NE,M,41.0,Education,1,65291
1541,CA,F,22.0,Student,0,13983
1837,OH,F,26.0,Food Service,2,31600
6588,TX,M,29.0,Retail,2,37315
7701,TX,M,21.0,Healthcare,2,70856
4578,FL,F,65.0,Retired,3,0
4041,NY,M,49.0,IT,1,210648
1911,OK,F,51.0,Unemployed,0,0
5299,TX,M,30.0,Government,2,63699
6687,MI,F,41.0,Government,3,95424
1749,ME,M,49.0,Healthcare,1,177510
6520,FL,M,64.0,Food Service,5,50907
9605,MA,F,44.0,Healthcare,4,149323
9090,AL,M,30.0,Retail,4,33261
8275,MN,M,39.0,Retail,0,37451
1623,TX,M,23.0,Government,1,51726
6425,FL,F,66.0,Retired,2,0
9824,CA,M,28.0,IT,1,93314
8800,ME,F,42.0,Retail,1,44349
9139,CA,F,21.0,Food Service,2,27358
7688,OR,F,39.0,Government,1,85590
8829,OH,F,53.0,Government,0,120301
7557,MN,F,55.0,IT,1,249801
5394,TX,M,24.0,Student,1,14629
6782,ME,F,33.0,Government,3,67354
3470,TN,F,22.0,Student,1,14283
8323,SD,F,24.0,Other,2,49775
8517,MI,M,29.0,Retail,2,33936
1167,NC,F,34.0,Food Service,2,35792
580,DE,F,44.0,Government,3,89038
4535,KS,M,40.0,Retail,1,45237
6413,NH,F,42.0,Government,2,95890
8918,FL,M,58.0,Retail,2,57356
8167,FL,F,55.0,Government,2,122908
4662,AZ,M,64.0,Education,7,113364
6961,GA,F,33.0,Government,1,75829
7850,TX,F,28.0,Other,3,49027
5826,VA,M,24.0,Retail,1,30679
7430,AK,M,59.0,Retail,1,56821
2086,NM,F,32.0,Retail,2,37135
1341,WV,F,49.0,Education,3,70452
1759,TN,F,48.0,Retail,1,51106
7225,NY,M,35.0,Government,3,69091
9982,MI,M,49.0,Retail,4,47209
174,AR,M,21.0,Education,0,46646
2268,MI,M,36.0,Retail,2,37418
1493,LA,F,29.0,Food Service,1,31539
1867,MO,F,25.0,Unemployed,0,0
273,CA,M,25.0,Retail,1,32372
3589,PA,F,48.0,Retail,0,45309
516,TX,F,34.0,Retail,5,37701
2380,VT,M,39.0,Food Service,3,38836
6545,FL,F,69.0,Retired,5,0
6190,PA,F,40.0,Retail,1,41446
5389,AZ,F,34.0,Government,1,75444
4168,NC,M,46.0,Retail,1,43664
9357,CA,M,23.0,Healthcare,0,64329
8216,OH,M,22.0,Retail,1,30408
1859,MT,M,40.0,Food Service,2,36831
4674,NY,M,50.0,Retail,5,45345
7812,CA,F,30.0,Retail,1,36568
2364,NY,F,25.0,Food Service,0,29047
5442,NH,M,38.0,Retail,3,39551
8973,MO,M,33.0,Government,0,79078
3701,IN,F,50.0,Other,1,83276
8068,OH,M,24.0,Student,0,16499
9958,SD,M,42.0,Government,2,91565
6401,OK,M,33.0,Government,3,70750
4566,WY,M,25.0,Education,2,51834
6728,CT,F,30.0,Retail,0,32487
6828,NC,F,38.0,Healthcare,2,116300
4269,MD,M,45.0,Government,4,89315
3075,NH,F,26.0,Government,0,64524
9904,NV,F,20.0,Student,2,15714
9761,NC,F,39.0,Healthcare,2,116616
4392,IL,M,45.0,Government,3,87350
7679,HI,M,42.0,Food Service,0,36774
5756,GA,M,50.0,Healthcare,4,178583
4708,MI,F,39.0,IT,1,136531
4167,WA,M,26.0,Education,1,49364
473,KS,M,46.0,Healthcare,3,147974
4898,NC,F,52.0,IT,3,246749
687,GA,F,39.0,Government,1,88280
5670,OH,M,44.0,Other,0,72462
9068,CA,F,28.0,Education,4,52966
1720,RI,M,40.0,Government,0,83557
9263,FL,F,64.0,Retail,5,61400
6773,CA,F,26.0,Retail,0,33344
6098,AK,M,40.0,Food Service,2,34467
5073,CA,M,28.0,Food Service,0,27854
6119,ME,F,39.0,IT,1,159765
172,FL,M,67.0,Retired,6,0
4225,MO,F,42.0,Government,2,98480
4855,CA,M,28.0,Government,2,60785
7532,VA,F,51.0,Retail,3,46794
761,MT,M,38.0,Retail,5,38949
2458,CA,F,24.0,Student,0,14924
8608,TX,M,22.0,Education,2,48216
3094,AR,M,41.0,Government,4,92370
9202,MT,M,28.0,Healthcare,5,75122
7244,GA,M,57.0,Retail,3,56708
9156,PA,F,35.0,Retail,0,38227
6211,NY,F,40.0,Food Service,0,40071
743,CT,F,41.0,Government,2,83605
3378,VA,M,36.0,Retail,5,38183
2414,ID,F,45.0,Government,5,101114
3519,RI,M,36.0,IT,0,137952
6389,NJ,M,37.0,Healthcare,5,107952
2339,TX,F,23.0,IT,1,78305
2123,CA,F,23.0,Government,2,57239
9039,VT,F,51.0,Retail,4,50782
2504,MI,F,40.0,Healthcare,2,128998
2989,OR,M,51.0,Healthcare,2,179978
6681,AR,F,42.0,Retail,1,46671
9337,NE,M,37.0,Education,2,64987
579,GA,F,40.0,Government,3,92014
9613,IN,F,39.0,Healthcare,1,107436
5530,MI,M,47.0,Retail,1,42047
9003,PA,M,30.0,Retail,2,37488
9514,ND,F,44.0,Retail,1,44735
2567,MI,M,31.0,IT,2,106178
2914,HI,F,47.0,Retail,3,43055
6176,CO,F,25.0,Education,1,48170
9847,TX,F,32.0,Retail,0,39847
537,TX,M,29.0,Retail,3,36891
8166,GA,F,32.0,Government,3,68256
5433,CA,M,25.0,Government,1,59428
5363,FL,M,64.0,Retail,4,58014
4444,IL,M,50.0,IT,1,238702
5024,MI,F,38.0,Retail,2,39659
6750,TX,F,33.0,Government,1,72918
1095,WI,F,43.0,Food Service,2,38082
6640,NY,M,35.0,Government,6,80617
3938,IL,F,34.0,Healthcare,2,100192
1618,FL,M,69.0,Retired,1,0
3305,MO,F,30.0,Government,4,68586
5929,OH,F,32.0,IT,1,106957
3243,VT,M,51.0,Retail,4,46414
2565,MI,F,44.0,Retail,0,44766
9157,NV,M,26.0,Retail,0,36229
6370,OH,F,40.0,Retail,1,38358
9044,IL,M,31.0,Retail,0,36648
8276,ID,F,40.0,Healthcare,3,121587
3041,MS,F,34.0,Retail,1,35416
4320,NE,M,60.0,Retail,5,52850
7136,FL,F,68.0,Retired,2,0
1033,AR,M,39.0,Retail,5,43827
3737,VT,F,46.0,Government,1,90313
5831,CA,F,26.0,Healthcare,0,73347
1355,IN,F,63.0,Food Service,4,53169
5539,FL,F,61.0,Other,3,89955
76,FL,F,57.0,Education,2,87022
9579,CA,M,25.0,IT,0,77396
992,MO,F,38.0,Government,1,84206
4048,UT,F,26.0,Food Service,4,30623
5583,NC,F,26.0,Healthcare,0,69250
8856,SC,F,42.0,Healthcare,1,131578
7564,CA,F,22.0,Government,1,50222
204,TN,M,43.0,Food Service,2,36449
8816,TX,F,28.0,Healthcare,2,82360
4964,IN,F,38.0,Healthcare,0,107536
5354,ME,F,33.0,Education,4,53549
6085,FL,M,64.0,Healthcare,6,286650
5655,ME,F,27.0,Healthcare,3,81750
2564,CA,M,22.0,Retail,0,34317
4613,IN,F,26.0,Government,0,63166
1890,MI,M,43.0,Other,2,74691
408,HI,F,23.0,Student,0,13884
3288,HI,F,50.0,Food Service,2,39446
933,OK,F,56.0,Education,3,87855
9593,CT,F,47.0,Healthcare,1,151329
5164,WA,M,42.0,Other,3,70517
4947,IL,M,53.0,Retail,2,53311
9665,KS,M,22.0,Food Service,1,29785
6377,CA,F,30.0,Government,3,62253
2366,WA,F,24.0,Healthcare,2,67036
9563,TX,F,24.0,Student,2,15944
5557,FL,M,56.0,Government,1,136471
2629,DE,F,24.0,Healthcare,0,72773
2394,CA,M,24.0,Student,0,16337
4879,AZ,M,47.0,Government,0,106285
1608,NE,M,37.0,Other,5,66370
9800,FL,F,62.0,Retail,4,61519
4194,MI,F,33.0,Unemployed,2,0
2987,TX,M,27.0,Food Service,1,32210
9704,FL,M,69.0,Retired,5,0
2782,FL,F,56.0,Food Service,3,45958
7587,OK,M,59.0,Healthcare,1,209994
7115,CA,F,22.0,Student,1,14528
3366,MO,F,31.0,Retail,3,38166
2676,NY,F,43.0,Education,0,64881
247,IL,M,36.0,Government,1,77020
670,IL,F,41.0,Unemployed,1,0
6006,MT,M,32.0,Healthcare,1,95641
9678,OR,F,49.0,Education,6,76942
2539,CA,F,29.0,Government,2,70140
4845,IL,M,48.0,IT,2,224262
1469,AL,M,34.0,Retail,1,35935
624,FL,F,67.0,Retired,4,0
9673,OH,M,38.0,Retail,1,42768
819,TX,F,25.0,Retail,0,35036
184,GA,M,33.0,IT,1,109852
5544,TX,F,31.0,Retail,2,37018
9015,AL,F,45.0,IT,1,191619
6222,UT,M,32.0,Healthcare,0,89512
3564,OH,F,26.0,Government,1,59211
9069,MO,M,44.0,Education,2,71779
4442,KS,F,42.0,Education,2,64526
3177,CA,M,27.0,Retail,1,35260
6995,NJ,M,39.0,Unemployed,4,0
9849,IN,M,29.0,Food Service,1,29537
8888,NH,F,35.0,Retail,3,41750
5713,NV,F,33.0,Retail,1,34446
6813,MI,M,26.0,Government,1,58996
4062,FL,F,58.0,Retail,3,58274
4428,MT,F,21.0,Retail,1,33727
260,TX,M,21.0,Student,1,15396
2900,MO,F,35.0,Retail,2,35048
5290,IN,M,51.0,Retail,0,49903
165,OH,F,41.0,Government,2,90047
9346,AL,M,22.0,Education,0,43875
9582,NY,F,57.0,Education,3,93092
5448,NV,M,35.0,Retail,3,39297
7779,UT,M,30.0,Government,2,60538
4796,FL,F,64.0,Government,6,156650
3416,FL,F,59.0,Other,1,91998
4630,OH,F,50.0,Education,1,75350
7271,OK,M,32.0,IT,1,108222
2863,WA,F,47.0,Education,1,75597
6422,IN,F,35.0,Government,1,72501
5108,OH,M,35.0,Government,1,72428
4949,OR,F,39.0,Food Service,3,35353
9629,NH,M,43.0,Retail,1,44520
1117,TN,F,47.0,Government,1,93845
1922,IA,F,43.0,Retail,1,40471
8035,GA,F,57.0,Other,2,85368
7402,ID,M,31.0,Retail,2,40112
1206,HI,M,21.0,Student,0,13576
8792,TX,F,27.0,IT,1,89763
9053,VA,F,39.0,Government,1,85283
9147,TX,F,23.0,Student,0,16244
6316,OH,F,41.0,Government,1,96339
8089,KS,M,39.0,Government,1,85885
3759,TX,M,24.0,Student,0,14023
9243,TX,M,26.0,Government,0,63129
2678,MN,F,34.0,Food Service,2,30214
4224,WV,M,55.0,Government,2,126314
8841,AL,F,40.0,Government,2,79023
3582,NY,M,35.0,Education,2,62491
2119,TX,F,19.0,Unemployed,0,0
4543,MI,M,36.0,IT,1,140760
2367,CA,M,30.0,Healthcare,3,90562
2986,MA,F,43.0,Retail,1,41711
9530,CA,M,25.0,Retail,1,34489
9328,GA,F,29.0,Government,2,65761
4785,MD,F,42.0,Food Service,1,35962
7124,KY,M,34.0,Government,1,69183
4863,NY,F,39.0,Education,3,64129
4974,RI,F,47.0,Food Service,0,40041
6756,KY,F,47.0,Healthcare,4,160626
79,KS,F,43.0,Retail,3,44758
6544,WV,F,27.0,Food Service,0,27906
4563,CA,F,21.0,Student,3,14288
8776,GA,F,45.0,Healthcare,2,134189
7601,TN,F,36.0,Government,1,70785
656,WV,M,19.0,Healthcare,3,67857
8220,KY,F,38.0,Healthcare,1,103185
920,KY,F,28.0,Healthcare,1,76838
6156,TX,F,25.0,Retail,2,30285
7483,IL,M,41.0,Retail,3,41212
7411,AZ,M,41.0,Government,1,89508
5018,KS,M,31.0,Retail,5,35314
289,CA,M,28.0,Government,0,64318
8308,MN,M,41.0,Retail,1,45664
8578,WA,M,41.0,Food Service,2,33628
5839,NY,F,43.0,Education,4,71666
1871,VT,F,34.0,Government,2,68250
8821,TX,F,25.0,Government,0,62536
3275,ID,F,51.0,Government,1,113861
4114,CA,M,25.0,Healthcare,2,65339
2094,OH,M,35.0,Government,4,81307
8248,GA,F,50.0,Government,1,99332
9292,MD,F,53.0,Government,3,106920
8780,CA,M,33.0,Healthcare,2,91079
8621,VT,F,33.0,Education,1,55688
4795,WA,M,38.0,Food Service,2,33765
4435,CA,M,19.0,Student,0,15058
2169,OH,F,38.0,Retail,0,40034
77,OH,F,31.0,Retail,2,39260
926,NY,F,45.0,Other,2,75439
1335,GA,F,37.0,Healthcare,0,118105
6145,CA,F,23.0,Food Service,1,30049
7379,LA,F,53.0,Retail,4,46962
6895,WA,M,46.0,Healthcare,1,161779
5182,TX,M,32.0,Education,3,56193
4667,OK,M,33.0,Healthcare,2,96698
9436,TX,F,23.0,Student,0,15458
6028,CA,F,28.0,Healthcare,3,82649
8121,IL,M,30.0,Government,1,67065
1023,NY,F,44.0,Government,1,88223
8794,TX,F,25.0,IT,1,85558
7067,CA,F,27.0,Retail,1,36388
3559,TX,M,24.0,Food Service,0,28555
7041,OH,F,32.0,Retail,2,35528
8927,CA,M,28.0,Other,6,46478
9345,CA,F,26.0,Retail,0,35370
2311,SD,M,40.0,Retail,0,41318
5234,MA,M,27.0,Retail,1,34626
9730,NV,M,50.0,Government,5,119693
5717,AZ,F,38.0,Healthcare,0,118007
1382,MI,F,36.0,Retail,3,42254
9618,MO,M,47.0,Healthcare,4,168229
7786,OH,M,42.0,Healthcare,1,121489
1257,OR,M,34.0,Retail,3,39889
9482,AK,F,26.0,Healthcare,2,79031
9718,MS,M,53.0,Retail,1,52961
3353,WA,F,42.0,Retail,3,39175
6659,KS,F,37.0,IT,2,134572
6118,NY,M,40.0,Healthcare,3,124779
9713,GA,F,35.0,Government,1,82662
2433,CA,M,26.0,Retail,0,33939
4960,OR,F,45.0,Retail,1,45482
5519,IN,M,51.0,Government,0,115569
9394,SD,F,20.0,Student,0,15551
936,AK,M,28.0,Retail,1,34972
9077,TX,M,24.0,Retail,3,32150
1124,VA,M,24.0,Retail,0,35176
6334,WI,M,35.0,Government,2,74416
8866,CA,F,30.0,Government,0,63754
3951,IL,M,21.0,Government,1,57850
8227,IL,F,43.0,Food Service,2,36429
155,OH,F,45.0,Healthcare,4,155344
2804,FL,F,65.0,Retired,2,0
4690,SD,M,33.0,Retail,0,35392
1730,CT,M,43.0,Food Service,3,39839
1519,CA,M,30.0,Retail,2,36630
5917,CA,M,31.0,Retail,3,39325
8173,ID,M,30.0,Other,1,55913
1790,MT,M,50.0,Government,1,104247
385,FL,F,58.0,Healthcare,2,224824
1210,OH,M,19.0,Government,3,51111
2937,NY,F,33.0,Food Service,2,32517
4388,SC,F,48.0,Healthcare,2,163067
5117,MO,F,24.0,Government,0,52823
4868,AK,F,32.0,Government,4,67213
8630,KS,M,43.0,Unemployed,1,0
2935,AR,M,50.0,Healthcare,1,157822
4298,RI,M,45.0,Retail,2,46711
2065,AK,M,51.0,Retail,2,52940
6747,PA,M,47.0,Retail,1,47824
1105,WY,F,49.0,Retail,3,50185
2436,UT,M,29.0,Retail,1,33237
4271,GA,F,40.0,Healthcare,1,125162
5773,VT,M,39.0,Government,0,89515
2791,DE,F,47.0,Government,1,98136
1540,NC,F,49.0,Government,3,96585
8715,CA,F,30.0,Food Service,1,29986
4549,AZ,M,22.0,Other,2,47431
1666,OH,M,38.0,IT,5,151268
8750,CT,F,39.0,Retail,3,42356
3552,NH,M,50.0,Food Service,6,44885
8875,MO,F,43.0,Healthcare,0,138531
2421,MS,M,36.0,Government,0,83587
2522,GA,M,33.0,Healthcare,3,93813
4193,TX,F,33.0,Retail,0,36517
2816,CA,M,31.0,Retail,1,33970
2559,OH,F,41.0,Government,2,95134
6255,WY,F,52.0,Education,3,78461
1691,WI,M,42.0,Other,1,63094
1162,NC,M,53.0,Government,3,122503
5821,TN,F,37.0,Retail,4,39548
955,MD,M,53.0,Retail,2,49792
4628,NE,M,36.0,Unemployed,1,0
6706,GA,M,48.0,Healthcare,1,145683
1354,TN,F,50.0,Government,1,109858
158,FL,F,59.0,Government,5,146912
8593,HI,M,47.0,Education,1,74412
4751,CA,M,35.0,Unemployed,3,0
5134,WV,M,37.0,Retail,2,39264
7526,WY,M,52.0,Government,1,105776
400,TX,M,29.0,Retail,5,32288
7051,NH,M,40.0,Retail,2,44336
7990,FL,M,64.0,Government,6,153284
9751,OH,F,43.0,Retail,0,43614
4398,PA,M,64.0,Government,5,141019
5511,VT,F,42.0,IT,0,154160
6846,IL,M,45.0,Education,5,76902
4681,WV,F,21.0,Healthcare,0,58758
9621,TX,M,34.0,Unemployed,1,0
4553,NH,M,39.0,Retail,2,44868
645,MI,F,43.0,Healthcare,0,135697
6138,MI,F,24.0,Student,0,13810
3709,CA,F,23.0,Retail,2,32796
6599,OH,F,27.0,Education,4,52352
5985,TX,F,23.0,Student,2,13655
1261,OH,F,27.0,Retail,0,31767
940,HI,F,36.0,Government,2,78877
4562,IN,F,18.0,Government,2,56870
939,AZ,M,36.0,Government,1,81249
9372,OH,M,26.0,Healthcare,2,67832
2463,IL,M,38.0,Retail,3,42063
4316,CA,M,33.0,Retail,5,41340
6986,CA,F,22.0,Retail,0,32891
5658,MD,M,45.0,IT,4,190805
4530,MS,F,32.0,Food Service,2,34479
1780,OH,M,35.0,Education,3,63195
4054,CA,F,29.0,Unemployed,0,0
3250,MA,M,29.0,Healthcare,2,82926
1182,TX,M,21.0,Retail,0,34426
7302,KS,M,45.0,Food Service,1,36100
5059,MS,M,52.0,Education,0,86018
6563,MI,F,39.0,Healthcare,1,125692
